Group,Day,Method,Actions,Returns,Conversion Rate
625,1,B,21,4,0.19047619047619
625,2,A,19,11,0.578947368421053
625,2,B,19,11,0.578947368421053
625,3,A,21,1,0.047619047619048
625,3,B,21,21,1
625,4,A,10,2,0.2
625,4,B,10,2,0.2
625,5,A,21,5,0.238095238095238
625,5,B,21,17,0.80952380952381
625,6,A,14,8,0.571428571428571
625,6,B,14,6,0.428571428571429
625,7,A,20,14,0.7
625,7,B,20,7,0.35
625,8,A,16,4,0.25
625,8,B,16,12,0.75
625,9,A,20,10,0.5
625,9,B,20,13,0.65
625,10,A,15,7,0.466666666666667
625,10,B,15,13,0.866666666666667
625,11,A,10,6,0.6
625,11,B,10,4,0.4
625,12,A,20,3,0.15
625,12,B,20,0,0
625,13,A,21,1,0.047619047619048
625,13,B,21,4,0.19047619047619
625,14,A,20,10,0.5
625,14,B,20,12,0.6
625,15,A,9,6,0.666666666666667
625,15,B,9,4,0.444444444444444
625,16,A,12,4,0.333333333333333
625,16,B,12,8,0.666666666666667
625,17,A,10,0,0
625,17,B,10,7,0.7
625,18,A,7,4,0.571428571428571
625,18,B,7,1,0.142857142857143
625,19,A,10,5,0.5
625,19,B,10,6,0.6
625,20,A,10,3,0.3
625,20,B,10,4,0.4
625,21,A,11,5,0.454545454545455
625,21,B,11,2,0.181818181818182
625,22,A,9,1,0.111111111111111
625,22,B,9,1,0.111111111111111
625,23,A,14,0,0
625,23,B,14,5,0.357142857142857
625,24,A,9,4,0.444444444444444
625,24,B,9,4,0.444444444444444
625,25,A,17,6,0.352941176470588
625,25,B,17,0,0
625,26,A,15,4,0.266666666666667
625,26,B,15,3,0.2
625,27,A,13,0,0
625,27,B,13,2,0.153846153846154
625,28,A,16,11,0.6875
625,28,B,16,11,0.6875
625,29,A,8,0,0
625,29,B,8,1,0.125
625,30,A,16,3,0.1875
625,30,B,16,13,0.8125
625,31,A,21,4,0.19047619047619
625,31,B,21,12,0.571428571428571
625,32,A,10,6,0.6
625,32,B,10,3,0.3
625,33,A,13,6,0.461538461538462
625,33,B,13,7,0.538461538461538
625,34,A,19,8,0.421052631578947
625,34,B,19,15,0.789473684210526
625,35,A,14,8,0.571428571428571
625,35,B,14,4,0.285714285714286
625,36,A,21,3,0.142857142857143
625,36,B,21,16,0.761904761904762
625,37,A,11,2,0.181818181818182
625,37,B,11,10,0.909090909090909
625,38,A,20,6,0.3
625,38,B,20,7,0.35
625,39,A,11,4,0.363636363636364
625,39,B,11,3,0.272727272727273
625,40,A,14,5,0.357142857142857
625,40,B,14,7,0.5
625,41,A,15,8,0.533333333333333
625,41,B,15,1,0.066666666666667
625,42,A,9,6,0.666666666666667
625,42,B,9,3,0.333333333333333
625,43,A,13,9,0.692307692307692
625,43,B,13,13,1
625,44,A,8,5,0.625
625,44,B,8,4,0.5
625,45,A,11,8,0.727272727272727
625,45,B,11,7,0.636363636363636
625,46,A,15,3,0.2
625,46,B,15,2,0.133333333333333
625,47,A,19,10,0.526315789473684
625,47,B,19,4,0.210526315789474
625,48,A,20,5,0.25
625,48,B,20,8,0.4
625,49,A,22,15,0.681818181818182
625,49,B,22,13,0.590909090909091
625,50,A,15,1,0.066666666666667
625,50,B,15,7,0.466666666666667
625,51,A,20,15,0.75
625,51,B,20,2,0.1
625,52,A,14,3,0.214285714285714
625,52,B,14,14,1
625,53,A,20,11,0.55
625,53,B,20,21,1.05
625,54,A,16,1,0.0625
625,54,B,16,2,0.125
625,55,A,20,10,0.5
625,55,B,20,1,0.05
625,56,A,15,10,0.666666666666667
625,56,B,15,6,0.4
625,57,A,15,2,0.133333333333333
625,57,B,15,10,0.666666666666667
625,58,A,9,0,0
625,58,B,9,8,0.888888888888889
625,59,A,18,0,0
625,59,B,18,14,0.777777777777778
625,60,A,21,13,0.619047619047619
625,60,B,21,2,0.095238095238095
625,61,A,15,9,0.6
625,61,B,15,11,0.733333333333333
625,62,A,15,7,0.466666666666667
625,62,B,15,4,0.266666666666667
625,63,A,20,14,0.7
625,63,B,20,2,0.1
625,64,A,21,2,0.095238095238095
625,64,B,21,21,1
625,65,A,11,0,0
625,65,B,11,9,0.818181818181818
625,66,A,19,14,0.736842105263158
625,66,B,19,2,0.105263157894737
625,67,A,13,4,0.307692307692308
625,67,B,13,7,0.538461538461538
625,68,A,16,11,0.6875
625,68,B,16,0,0
625,69,A,13,7,0.538461538461538
625,69,B,13,9,0.692307692307692
625,70,A,13,2,0.153846153846154
625,70,B,13,5,0.384615384615385
625,71,A,9,6,0.666666666666667
625,71,B,9,2,0.222222222222222
625,72,A,21,7,0.333333333333333
625,72,B,21,5,0.238095238095238
625,73,A,10,3,0.3
625,73,B,10,4,0.4
625,74,A,10,1,0.1
625,74,B,10,8,0.8
625,75,A,14,8,0.571428571428571
625,75,B,14,9,0.642857142857143
625,76,A,12,6,0.5
625,76,B,12,8,0.666666666666667
625,77,A,15,1,0.066666666666667
625,77,B,15,3,0.2
625,78,A,18,4,0.222222222222222
625,78,B,18,7,0.388888888888889
625,79,A,11,6,0.545454545454545
625,79,B,11,1,0.090909090909091
625,80,A,14,9,0.642857142857143
625,80,B,14,6,0.428571428571429
625,81,A,12,5,0.416666666666667
625,81,B,12,0,0
625,82,A,15,8,0.533333333333333
625,82,B,15,2,0.133333333333333
625,83,A,10,3,0.3
625,83,B,10,10,1
625,84,A,18,12,0.666666666666667
625,84,B,18,3,0.166666666666667
625,85,A,10,7,0.7
625,85,B,10,9,0.9
625,86,A,11,6,0.545454545454545
625,86,B,11,0,0
625,87,A,18,2,0.111111111111111
625,87,B,18,17,0.944444444444444
625,88,A,12,2,0.166666666666667
625,88,B,12,9,0.75
625,89,A,15,3,0.2
625,89,B,15,4,0.266666666666667
626,0,A,26,2,0.076923076923077
626,0,B,26,7,0.269230769230769
626,1,A,20,1,0.05
626,1,B,20,2,0.1
626,2,A,29,3,0.103448275862069
626,2,B,29,6,0.206896551724138
626,3,A,18,0,0
626,3,B,18,9,0.5
626,4,A,18,1,0.055555555555556
626,4,B,18,6,0.333333333333333
626,5,A,20,1,0.05
626,5,B,20,2,0.1
626,6,A,14,2,0.142857142857143
626,6,B,14,2,0.142857142857143
626,7,A,22,2,0.090909090909091
626,7,B,22,2,0.090909090909091
626,8,A,11,0,0
626,8,B,11,1,0.090909090909091
626,9,A,17,2,0.117647058823529
626,9,B,17,9,0.529411764705882
626,10,A,16,1,0.0625
626,10,B,16,9,0.5625
626,11,A,18,2,0.111111111111111
626,11,B,18,1,0.055555555555556
626,12,A,29,3,0.103448275862069
626,12,B,29,13,0.448275862068966
626,13,A,21,3,0.142857142857143
626,13,B,21,3,0.142857142857143
626,14,A,19,2,0.105263157894737
626,14,B,19,4,0.210526315789474
626,15,A,23,2,0.086956521739131
626,15,B,23,7,0.304347826086957
626,16,A,17,2,0.117647058823529
626,16,B,17,1,0.058823529411765
626,17,A,25,2,0.08
626,17,B,25,9,0.36
626,18,A,28,3,0.107142857142857
626,18,B,28,2,0.071428571428572
626,19,A,21,0,0
626,19,B,21,12,0.571428571428571
626,20,A,27,2,0.074074074074074
626,20,B,27,10,0.37037037037037
626,21,A,16,0,0
626,21,B,16,5,0.3125
626,22,A,12,1,0.083333333333333
626,22,B,12,5,0.416666666666667
626,23,A,25,3,0.12
626,23,B,25,6,0.24
626,24,A,16,1,0.0625
626,24,B,16,7,0.4375
626,25,A,23,2,0.086956521739131
626,25,B,23,3,0.130434782608696
626,26,A,10,0,0
626,26,B,10,1,0.1
626,27,A,11,1,0.090909090909091
626,27,B,11,3,0.272727272727273
626,28,A,10,0,0
626,28,B,10,0,0
626,29,A,11,1,0.090909090909091
626,29,B,11,5,0.454545454545455
626,30,A,24,2,0.083333333333333
626,30,B,24,11,0.458333333333333
626,31,A,16,0,0
626,31,B,16,4,0.25
626,32,A,11,0,0
626,32,B,11,3,0.272727272727273
626,33,A,29,4,0.137931034482759
626,33,B,29,17,0.586206896551724
626,34,A,14,1,0.071428571428572
626,34,B,14,1,0.071428571428572
626,35,A,20,0,0
626,35,B,20,3,0.15
626,36,A,29,2,0.068965517241379
626,36,B,29,7,0.241379310344828
626,37,A,11,0,0
626,37,B,11,5,0.454545454545455
626,38,A,17,1,0.058823529411765
626,38,B,17,9,0.529411764705882
626,39,A,11,0,0
626,39,B,11,0,0
626,40,A,20,1,0.05
626,40,B,20,5,0.25
626,41,A,12,0,0
626,41,B,12,3,0.25
626,42,A,10,1,0.1
626,42,B,10,2,0.2
626,43,A,19,0,0
626,43,B,19,11,0.578947368421053
626,44,A,20,0,0
626,44,B,20,0,0
626,45,A,12,1,0.083333333333333
626,45,B,12,2,0.166666666666667
626,46,A,25,1,0.04
626,46,B,25,1,0.04
626,47,A,29,2,0.068965517241379
626,47,B,29,13,0.448275862068966
626,48,A,27,1,0.037037037037037
626,48,B,27,7,0.259259259259259
626,49,A,25,2,0.08
626,49,B,25,12,0.48
626,50,A,10,1,0.1
626,50,B,10,4,0.4
626,51,A,17,0,0
626,51,B,17,0,0
626,52,A,22,1,0.045454545454546
626,52,B,22,7,0.318181818181818
626,53,A,27,3,0.111111111111111
626,53,B,27,5,0.185185185185185
626,54,A,13,1,0.076923076923077
626,54,B,13,3,0.230769230769231
626,55,A,14,1,0.071428571428572
626,55,B,14,4,0.285714285714286
626,56,A,28,1,0.035714285714286
626,56,B,28,0,0
626,57,A,27,1,0.037037037037037
626,57,B,27,10,0.37037037037037
626,58,A,16,0,0
626,58,B,16,2,0.125
626,59,A,29,3,0.103448275862069
626,59,B,29,0,0
626,60,A,18,1,0.055555555555556
626,60,B,18,9,0.5
626,61,A,28,0,0
626,61,B,28,4,0.142857142857143
626,62,A,28,2,0.071428571428572
626,62,B,28,14,0.5
626,63,A,18,1,0.055555555555556
626,63,B,18,8,0.444444444444444
626,64,A,14,0,0
626,64,B,14,5,0.357142857142857
626,65,A,18,2,0.111111111111111
626,65,B,18,2,0.111111111111111
626,66,A,21,2,0.095238095238095
626,66,B,21,3,0.142857142857143
626,67,A,17,2,0.117647058823529
626,67,B,17,2,0.117647058823529
626,68,A,18,1,0.055555555555556
626,68,B,18,9,0.5
626,69,A,19,1,0.052631578947369
626,69,B,19,7,0.368421052631579
626,70,A,15,2,0.133333333333333
626,70,B,15,8,0.533333333333333
626,71,A,19,2,0.105263157894737
626,71,B,19,6,0.31578947368421
626,72,A,16,0,0
626,72,B,16,1,0.0625
626,73,A,18,1,0.055555555555556
626,73,B,18,8,0.444444444444444
626,74,A,21,3,0.142857142857143
626,74,B,21,7,0.333333333333333
626,75,A,13,1,0.076923076923077
626,75,B,13,7,0.538461538461538
626,76,A,12,1,0.083333333333333
626,76,B,12,0,0
626,77,A,23,2,0.086956521739131
626,77,B,23,0,0
626,78,A,10,0,0
626,78,B,10,3,0.3
626,79,A,27,1,0.037037037037037
626,79,B,27,11,0.407407407407407
626,80,A,25,2,0.08
626,80,B,25,1,0.04
626,81,A,12,1,0.083333333333333
626,81,B,12,6,0.5
626,82,A,26,3,0.115384615384615
626,82,B,26,6,0.230769230769231
626,83,A,26,3,0.115384615384615
626,83,B,26,11,0.423076923076923
626,84,A,20,0,0
626,84,B,20,9,0.45
626,85,A,24,2,0.083333333333333
626,85,B,24,5,0.208333333333333
626,86,A,18,0,0
626,86,B,18,6,0.333333333333333
626,87,A,22,1,0.045454545454546
626,87,B,22,1,0.045454545454546
626,88,A,12,0,0
626,88,B,12,1,0.083333333333333
626,89,A,29,2,0.068965517241379
626,89,B,29,15,0.517241379310345
627,0,A,8,0,0
627,0,B,8,4,0.5
627,1,A,20,18,0.9
627,1,B,20,2,0.1
627,2,A,20,12,0.6
627,2,B,20,13,0.65
627,3,A,17,8,0.470588235294118
627,3,B,17,13,0.764705882352941
627,4,A,13,7,0.538461538461538
627,4,B,13,4,0.307692307692308
627,5,A,22,4,0.181818181818182
627,5,B,22,22,1
627,6,A,17,14,0.823529411764706
627,6,B,17,11,0.647058823529412
627,7,A,20,14,0.7
627,7,B,20,11,0.55
627,8,A,23,2,0.086956521739131
627,8,B,23,14,0.608695652173913
627,9,A,16,0,0
627,9,B,16,0,0
627,10,A,19,13,0.68421052631579
627,10,B,19,11,0.578947368421053
627,11,A,14,8,0.571428571428571
627,11,B,14,0,0
627,12,A,13,4,0.307692307692308
627,12,B,13,3,0.230769230769231
627,13,A,22,14,0.636363636363636
627,13,B,22,4,0.181818181818182
627,14,A,14,6,0.428571428571429
627,14,B,14,3,0.214285714285714
627,15,A,13,3,0.230769230769231
627,15,B,13,13,1
627,16,A,10,3,0.3
627,16,B,10,9,0.9
627,17,A,11,2,0.181818181818182
627,17,B,11,9,0.818181818181818
627,18,A,17,1,0.058823529411765
627,18,B,17,9,0.529411764705882
627,19,A,15,1,0.066666666666667
627,19,B,15,4,0.266666666666667
627,20,A,15,12,0.8
627,20,B,15,4,0.266666666666667
627,21,A,10,5,0.5
627,21,B,10,10,1
627,22,A,16,6,0.375
627,22,B,16,6,0.375
627,23,A,20,14,0.7
627,23,B,20,0,0
627,24,A,10,3,0.3
627,24,B,10,4,0.4
627,25,A,14,3,0.214285714285714
627,25,B,14,14,1
627,26,A,16,1,0.0625
627,26,B,16,5,0.3125
627,27,A,13,2,0.153846153846154
627,27,B,13,13,1
627,28,A,23,1,0.043478260869565
627,28,B,23,0,0
627,29,A,20,0,0
627,29,B,20,8,0.4
627,30,A,22,16,0.727272727272727
627,30,B,22,10,0.454545454545455
627,31,A,13,4,0.307692307692308
627,31,B,13,4,0.307692307692308
627,32,A,23,7,0.304347826086957
627,32,B,23,23,1
627,33,A,13,2,0.153846153846154
627,33,B,13,13,1
627,34,A,13,4,0.307692307692308
627,34,B,13,0,0
627,35,A,23,13,0.565217391304348
627,35,B,23,4,0.173913043478261
627,36,A,17,0,0
627,36,B,17,10,0.588235294117647
627,37,A,16,1,0.0625
627,37,B,16,13,0.8125
627,38,A,14,1,0.071428571428572
627,38,B,14,14,1
627,39,A,22,1,0.045454545454546
627,39,B,22,3,0.136363636363636
627,40,A,17,1,0.058823529411765
627,40,B,17,6,0.352941176470588
627,41,A,8,0,0
627,41,B,8,7,0.875
627,42,A,10,4,0.4
627,42,B,10,2,0.2
627,43,A,18,5,0.277777777777778
627,43,B,18,5,0.277777777777778
627,44,A,12,0,0
627,44,B,12,5,0.416666666666667
627,45,A,17,11,0.647058823529412
627,45,B,17,0,0
627,46,A,9,5,0.555555555555556
627,46,B,9,3,0.333333333333333
627,47,A,23,18,0.782608695652174
627,47,B,23,6,0.260869565217391
627,48,A,18,7,0.388888888888889
627,48,B,18,17,0.944444444444444
627,49,A,11,0,0
627,49,B,11,9,0.818181818181818
627,50,A,23,12,0.521739130434783
627,50,B,23,5,0.217391304347826
627,51,A,11,5,0.454545454545455
627,51,B,11,8,0.727272727272727
627,52,A,18,6,0.333333333333333
627,52,B,18,16,0.888888888888889
627,53,A,18,11,0.611111111111111
627,53,B,18,9,0.5
627,54,A,19,11,0.578947368421053
627,54,B,19,1,0.052631578947369
627,55,A,9,7,0.777777777777778
627,55,B,9,2,0.222222222222222
627,56,A,8,4,0.5
627,56,B,8,3,0.375
627,57,A,11,1,0.090909090909091
627,57,B,11,2,0.181818181818182
627,58,A,19,5,0.263157894736842
627,58,B,19,2,0.105263157894737
627,59,A,23,3,0.130434782608696
627,59,B,23,18,0.782608695652174
627,60,A,19,7,0.368421052631579
627,60,B,19,6,0.31578947368421
627,61,A,8,1,0.125
627,61,B,8,6,0.75
627,62,A,18,8,0.444444444444444
627,62,B,18,8,0.444444444444444
627,63,A,10,3,0.3
627,63,B,10,3,0.3
627,64,A,22,8,0.363636363636364
627,64,B,22,4,0.181818181818182
627,65,A,9,1,0.111111111111111
627,65,B,9,9,1
627,66,A,18,8,0.444444444444444
627,66,B,18,13,0.722222222222222
627,67,A,17,9,0.529411764705882
627,67,B,17,8,0.470588235294118
627,68,A,8,1,0.125
627,68,B,8,5,0.625
627,69,A,23,7,0.304347826086957
627,69,B,23,3,0.130434782608696
627,70,A,11,7,0.636363636363636
627,70,B,11,8,0.727272727272727
627,71,A,21,13,0.619047619047619
627,71,B,21,3,0.142857142857143
627,72,A,14,0,0
627,72,B,14,4,0.285714285714286
627,73,A,10,9,0.9
627,73,B,10,8,0.8
627,74,A,21,13,0.619047619047619
627,74,B,21,7,0.333333333333333
627,75,A,10,7,0.7
627,75,B,10,0,0
627,76,A,13,5,0.384615384615385
627,76,B,13,12,0.923076923076923
627,77,A,10,3,0.3
627,77,B,10,1,0.1
627,78,A,8,7,0.875
627,78,B,8,8,1
627,79,A,11,1,0.090909090909091
627,79,B,11,3,0.272727272727273
627,80,A,20,6,0.3
627,80,B,20,11,0.55
627,81,A,22,22,1
627,81,B,22,9,0.409090909090909
627,82,A,16,0,0
627,82,B,16,4,0.25
627,83,A,16,16,1
627,83,B,16,0,0
627,84,A,19,1,0.052631578947369
627,84,B,19,18,0.947368421052632
627,85,A,15,14,0.933333333333333
627,85,B,15,15,1
627,86,A,18,2,0.111111111111111
627,86,B,18,12,0.666666666666667
627,87,A,20,14,0.7
627,87,B,20,12,0.6
627,88,A,18,0,0
627,88,B,18,5,0.277777777777778
627,89,A,14,1,0.071428571428572
627,89,B,14,0,0
628,0,A,11,1,0.090909090909091
628,0,B,11,2,0.181818181818182
628,1,A,7,1,0.142857142857143
628,1,B,7,0,0
628,2,A,12,2,0.166666666666667
628,2,B,12,3,0.25
628,3,A,14,3,0.214285714285714
628,3,B,14,4,0.285714285714286
628,4,A,11,1,0.090909090909091
628,4,B,11,1,0.090909090909091
628,5,A,10,2,0.2
628,5,B,10,0,0
628,6,A,14,1,0.071428571428572
628,6,B,14,5,0.357142857142857
628,7,A,5,1,0.2
628,7,B,5,2,0.4
628,8,A,6,1,0.166666666666667
628,8,B,6,2,0.333333333333333
628,9,A,10,2,0.2
628,9,B,10,1,0.1
628,10,A,11,1,0.090909090909091
628,10,B,11,6,0.545454545454545
628,11,A,14,1,0.071428571428572
628,11,B,14,0,0
628,12,A,13,0,0
628,12,B,13,9,0.692307692307692
628,13,A,6,0,0
628,13,B,6,3,0.5
628,14,A,10,0,0
628,14,B,10,6,0.6
628,15,A,5,0,0
628,15,B,5,0,0
628,16,A,7,0,0
628,16,B,7,4,0.571428571428571
628,17,A,13,1,0.076923076923077
628,17,B,13,5,0.384615384615385
628,18,A,11,0,0
628,18,B,11,7,0.636363636363636
628,19,A,12,3,0.25
628,19,B,12,3,0.25
628,20,A,7,0,0
628,20,B,7,2,0.285714285714286
628,21,A,13,0,0
628,21,B,13,5,0.384615384615385
628,22,A,9,1,0.111111111111111
628,22,B,9,1,0.111111111111111
628,23,A,8,0,0
628,23,B,8,3,0.375
628,24,A,7,1,0.142857142857143
628,24,B,7,0,0
628,25,A,10,2,0.2
628,25,B,10,4,0.4
628,26,A,12,1,0.083333333333333
628,26,B,12,0,0
628,27,A,12,0,0
628,27,B,12,1,0.083333333333333
628,28,A,6,0,0
628,28,B,6,2,0.333333333333333
628,29,A,6,0,0
628,29,B,6,0,0
628,30,A,11,2,0.181818181818182
628,30,B,11,8,0.727272727272727
628,31,A,14,3,0.214285714285714
628,31,B,14,2,0.142857142857143
628,32,A,12,0,0
628,32,B,12,3,0.25
628,33,A,9,2,0.222222222222222
628,33,B,9,6,0.666666666666667
628,34,A,10,1,0.1
628,34,B,10,6,0.6
628,35,A,10,2,0.2
628,35,B,10,3,0.3
628,36,A,12,3,0.25
628,36,B,12,5,0.416666666666667
628,37,A,8,1,0.125
628,37,B,8,2,0.25
628,38,A,9,1,0.111111111111111
628,38,B,9,1,0.111111111111111
628,39,A,6,0,0
628,39,B,6,2,0.333333333333333
628,40,A,8,0,0
628,40,B,8,3,0.375
628,41,A,8,0,0
628,41,B,8,4,0.5
628,42,A,11,1,0.090909090909091
628,42,B,11,1,0.090909090909091
628,43,A,10,0,0
628,43,B,10,5,0.5
628,44,A,5,0,0
628,44,B,5,2,0.4
628,45,A,7,0,0
628,45,B,7,3,0.428571428571429
628,46,A,14,1,0.071428571428572
628,46,B,14,0,0
628,47,A,9,2,0.222222222222222
628,47,B,9,4,0.444444444444444
628,48,A,7,1,0.142857142857143
628,48,B,7,3,0.428571428571429
628,49,A,11,1,0.090909090909091
628,49,B,11,5,0.454545454545455
628,50,A,7,1,0.142857142857143
628,50,B,7,1,0.142857142857143
628,51,A,12,1,0.083333333333333
628,51,B,12,6,0.5
628,52,A,5,0,0
628,52,B,5,1,0.2
628,53,A,12,1,0.083333333333333
628,53,B,12,1,0.083333333333333
628,54,A,6,0,0
628,54,B,6,1,0.166666666666667
628,55,A,5,1,0.2
628,55,B,5,1,0.2
628,56,A,6,1,0.166666666666667
628,56,B,6,1,0.166666666666667
628,57,A,11,2,0.181818181818182
628,57,B,11,0,0
628,58,A,8,1,0.125
628,58,B,8,5,0.625
628,59,A,9,1,0.111111111111111
628,59,B,9,3,0.333333333333333
628,60,A,6,1,0.166666666666667
628,60,B,6,1,0.166666666666667
628,61,A,12,2,0.166666666666667
628,61,B,12,7,0.583333333333333
628,62,A,9,0,0
628,62,B,9,5,0.555555555555556
628,63,A,8,0,0
628,63,B,8,2,0.25
628,64,A,9,1,0.111111111111111
628,64,B,9,5,0.555555555555556
628,65,A,5,0,0
628,65,B,5,0,0
628,66,A,5,1,0.2
628,66,B,5,2,0.4
628,67,A,12,2,0.166666666666667
628,67,B,12,6,0.5
628,68,A,14,3,0.214285714285714
628,68,B,14,9,0.642857142857143
628,69,A,14,1,0.071428571428572
628,69,B,14,5,0.357142857142857
628,70,A,12,2,0.166666666666667
628,70,B,12,5,0.416666666666667
628,71,A,13,3,0.230769230769231
628,71,B,13,2,0.153846153846154
628,72,A,13,1,0.076923076923077
628,72,B,13,1,0.076923076923077
628,73,A,14,3,0.214285714285714
628,73,B,14,8,0.571428571428571
628,74,A,7,0,0
628,74,B,7,5,0.714285714285714
628,75,A,8,0,0
628,75,B,8,3,0.375
628,76,A,5,0,0
628,76,B,5,0,0
628,77,A,7,0,0
628,77,B,7,1,0.142857142857143
628,78,A,7,1,0.142857142857143
628,78,B,7,5,0.714285714285714
628,79,A,8,0,0
628,79,B,8,3,0.375
628,80,A,8,0,0
628,80,B,8,1,0.125
628,81,A,8,2,0.25
628,81,B,8,1,0.125
628,82,A,9,0,0
628,82,B,9,6,0.666666666666667
628,83,A,11,2,0.181818181818182
628,83,B,11,1,0.090909090909091
628,84,A,7,1,0.142857142857143
628,84,B,7,2,0.285714285714286
628,85,A,5,0,0
628,85,B,5,1,0.2
628,86,A,7,1,0.142857142857143
628,86,B,7,1,0.142857142857143
628,87,A,14,1,0.071428571428572
628,87,B,14,8,0.571428571428571
628,88,A,8,1,0.125
628,88,B,8,1,0.125
628,89,A,11,2,0.181818181818182
628,89,B,11,6,0.545454545454545
629,0,A,3,0,0
629,0,B,3,0,0
629,1,A,3,0,0
629,1,B,3,0,0
629,2,A,5,0,0
629,2,B,5,1,0.2
629,3,A,7,2,0.285714285714286
629,3,B,7,0,0
629,4,A,4,0,0
629,4,B,4,0,0
629,5,A,3,0,0
629,5,B,3,0,0
629,6,A,5,1,0.2
629,6,B,5,1,0.2
629,7,A,6,0,0
629,7,B,6,0,0
629,8,A,3,0,0
629,8,B,3,0,0
629,9,A,3,0,0
629,9,B,3,0,0
629,10,A,7,1,0.142857142857143
629,10,B,7,2,0.285714285714286
629,11,A,3,0,0
629,11,B,3,0,0
629,12,A,7,0,0
629,12,B,7,0,0
629,13,A,7,1,0.142857142857143
629,13,B,7,0,0
629,14,A,5,0,0
629,14,B,5,1,0.2
629,15,A,4,0,0
629,15,B,4,0,0
629,16,A,2,0,0
629,16,B,2,0,0
629,17,A,6,1,0.166666666666667
629,17,B,6,1,0.166666666666667
629,18,A,5,0,0
629,18,B,5,0,0
629,19,A,6,0,0
629,19,B,6,0,0
629,20,A,7,1,0.142857142857143
629,20,B,7,1,0.142857142857143
629,21,A,4,0,0
629,21,B,4,0,0
629,22,A,4,0,0
629,22,B,4,0,0
629,23,A,5,0,0
629,23,B,5,1,0.2
629,24,A,4,0,0
629,24,B,4,0,0
629,25,A,5,1,0.2
629,25,B,5,0,0
629,26,A,6,0,0
629,26,B,6,1,0.166666666666667
629,27,A,4,0,0
629,27,B,4,0,0
629,28,A,6,0,0
629,28,B,6,0,0
629,29,A,7,0,0
629,29,B,7,1,0.142857142857143
629,30,A,3,0,0
629,30,B,3,0,0
629,31,A,7,0,0
629,31,B,7,1,0.142857142857143
629,32,A,3,0,0
629,32,B,3,0,0
629,33,A,6,0,0
629,33,B,6,0,0
629,34,A,4,0,0
629,34,B,4,1,0.25
629,35,A,5,1,0.2
629,35,B,5,0,0
629,36,A,3,0,0
629,36,B,3,0,0
629,37,A,4,1,0.25
629,37,B,4,0,0
629,38,A,5,0,0
629,38,B,5,0,0
629,39,A,6,0,0
629,39,B,6,1,0.166666666666667
629,40,A,5,1,0.2
629,40,B,5,0,0
629,41,A,5,1,0.2
629,41,B,5,1,0.2
629,42,A,2,0,0
629,42,B,2,0,0
629,43,A,3,0,0
629,43,B,3,0,0
629,44,A,5,0,0
629,44,B,5,0,0
629,45,A,6,0,0
629,45,B,6,0,0
629,46,A,2,0,0
629,46,B,2,0,0
629,47,A,3,0,0
629,47,B,3,0,0
629,48,A,3,0,0
629,48,B,3,0,0
629,49,A,3,0,0
629,49,B,3,0,0
629,50,A,6,1,0.166666666666667
629,50,B,6,0,0
629,51,A,6,0,0
629,51,B,6,0,0
629,52,A,6,1,0.166666666666667
629,52,B,6,0,0
629,53,A,5,0,0
629,53,B,5,0,0
629,54,A,7,0,0
629,54,B,7,0,0
629,55,A,5,0,0
629,55,B,5,0,0
629,56,A,4,0,0
629,56,B,4,0,0
629,57,A,7,2,0.285714285714286
629,57,B,7,2,0.285714285714286
629,58,A,5,0,0
629,58,B,5,1,0.2
629,59,A,3,0,0
629,59,B,3,0,0
629,60,A,2,0,0
629,60,B,2,0,0
629,61,A,4,0,0
629,61,B,4,0,0
629,62,A,6,1,0.166666666666667
629,62,B,6,1,0.166666666666667
629,63,A,6,1,0.166666666666667
629,63,B,6,1,0.166666666666667
629,64,A,6,1,0.166666666666667
629,64,B,6,1,0.166666666666667
629,65,A,2,0,0
629,65,B,2,0,0
629,66,A,3,0,0
629,66,B,3,0,0
629,67,A,3,0,0
629,67,B,3,0,0
629,68,A,2,0,0
629,68,B,2,0,0
629,69,A,6,1,0.166666666666667
629,69,B,6,1,0.166666666666667
629,70,A,4,0,0
629,70,B,4,0,0
629,71,A,3,0,0
629,71,B,3,0,0
629,72,A,3,0,0
629,72,B,3,0,0
629,73,A,2,0,0
629,73,B,2,0,0
629,74,A,5,0,0
629,74,B,5,0,0
629,75,A,3,0,0
629,75,B,3,0,0
629,76,A,2,0,0
629,76,B,2,0,0
629,77,A,3,0,0
629,77,B,3,0,0
629,78,A,4,0,0
629,78,B,4,0,0
629,79,A,4,0,0
629,79,B,4,0,0
629,80,A,7,1,0.142857142857143
629,80,B,7,0,0
629,81,A,6,0,0
629,81,B,6,1,0.166666666666667
629,82,A,5,1,0.2
629,82,B,5,0,0
629,83,A,5,1,0.2
629,83,B,5,0,0
629,84,A,6,1,0.166666666666667
629,84,B,6,0,0
629,85,A,2,0,0
629,85,B,2,0,0
629,86,A,2,0,0
629,86,B,2,0,0
629,87,A,4,0,0
629,87,B,4,0,0
629,88,A,4,0,0
629,88,B,4,0,0
629,89,A,6,1,0.166666666666667
629,89,B,6,1,0.166666666666667
630,0,A,8,2,0.25
630,0,B,8,0,0
630,1,A,13,10,0.769230769230769
630,1,B,13,0,0
630,2,A,7,0,0
630,2,B,7,0,0
630,3,A,5,1,0.2
630,3,B,5,0,0
630,4,A,12,5,0.416666666666667
630,4,B,12,0,0
630,5,A,6,3,0.5
